PK,Product,Quantity,yymm
8255,B957,518,202206
8256,B960,555,202206
8257,B961,361,202206
8258,B962,0,202206
8259,B963,603,202206
8260,B964,178,202206
8261,B965,63,202206
8262,B966,74,202206
8263,B967,81,202206
8264,B968,20,202206
8265,B969,9,202206
8266,B970,23,202206
8267,B971,44,202206
8268,B972,19,202206
8269,B973,15,202206
8270,B974,32,202206
8271,B975,78,202206
8272,B976,51,202206
8273,B977,0,202206
8274,B979,61,202206
8275,B980,26,202206
8276,B981,35,202206
8277,B982,100,202206
8278,B983,735,202206
8279,B984,62,202206
8280,B985,370,202206
8281,B986,955,202206
8282,B987,96,202206
8283,B988,210,202206
8284,B989,328,202206
8285,B990,1030,202206
8286,B992,48,202206
8287,B993,467,202206
8288,B994,220,202206
8289,B995,32,202206
8290,B996,42,202206
8291,B997,139,202206
8292,B998,300,202206
8293,B999,0,202206
8294,B1000,143,202206
8295,B1002,0,202206
8296,B1003,0,202206
8297,B1004,0,202206
8298,B1005,287,202206
8299,B1006,0,202206
8300,B1007,451,202206
8301,B1008,902,202206
8302,B1009,0,202206
8303,B1010,0,202206
8304,B1011,0,202206
8305,B1012,470,202206
8306,B1013,0,202206
8307,B1014,2634,202206
8308,B1015,0,202206
8309,B1016,1263,202206
8310,B1017,782,202206
8311,B1018,1204,202206
8312,B1019,0,202206
8313,B1020,0,202206
8314,B1021,0,202206
8315,B1022,3316,202206
8316,B1023,0,202206
8317,B1024,0,202206
8318,B1025,0,202206
8319,B1026,0,202206
8320,B1027,0,202206
8321,B1028,0,202206
8322,B1029,0,202206
8323,B1030,0,202206
8324,B1031,0,202206
8325,B1032,0,202206
8326,B1033,2320,202206
8327,B1034,0,202206
8328,B1035,0,202206
8329,B1036,0,202206
8330,B1037,0,202206
8331,B1038,0,202206
8332,B1039,0,202206
8333,B1040,0,202206
8334,B1041,0,202206
8335,B1042,0,202206
8336,B1043,0,202206
8337,B1044,0,202206
8338,B1045,0,202206
8339,B1046,0,202206
8340,B1047,0,202206
8341,B1048,0,202206
8342,B1049,0,202206
8343,B1050,0,202206
8344,B1051,0,202206
8345,B1052,0,202206
8346,B1053,0,202206
8347,B1054,0,202206
8348,B1055,0,202206
8349,B1056,0,202206
8350,B3,0,202207
8351,B4,12,202207
8352,B5,0,202207
8353,B6,3,202207
8354,B7,54,202207
8355,B8,37,202207
8356,B9,26,202207
8357,B10,0,202207
8358,B11,0,202207
8359,B12,2,202207
8360,B13,0,202207
8361,B14,0,202207
8362,B15,0,202207
8363,B16,0,202207
8364,B17,34,202207
8365,B18,19,202207
8366,B19,68,202207
8367,B20,34,202207
8368,B25,10,202207
8369,B27,3,202207
8370,B30,41,202207
8371,B54,25,202207
8372,B60,52,202207
8373,B63,86,202207
8374,B64,61,202207
8375,B65,35,202207
8376,B66,6,202207
8377,B67,172,202207
8378,B69,72,202207
8379,B70,116,202207
8380,B71,9,202207
8381,B72,19,202207
8382,B73,416,202207
8383,B74,7,202207
8384,B75,1,202207
8385,B76,51,202207
8386,B77,54,202207
8387,B78,5,202207
8388,B81,0,202207
8389,B83,18,202207
8390,B85,283,202207
8391,B86,0,202207
8392,B88,0,202207
8393,B89,0,202207
8394,B90,45,202207
8395,B91,293,202207
8396,B92,360,202207
8397,B93,35,202207
8398,B94,36,202207
8399,B95,0,202207
8400,B96,0,202207
8401,B97,120,202207
8402,B98,931,202207
8403,B99,250,202207
8404,B100,0,202207
8405,B101,0,202207
8406,B102,0,202207
8407,B103,146,202207
8408,B104,0,202207
8409,B105,31,202207
8410,B106,12,202207
8411,B107,69,202207
8412,B108,0,202207
8413,B113,353,202207
8414,B114,192,202207
8415,B115,33,202207
8416,B116,89,202207
8417,B117,0,202207
8418,B118,60,202207
8419,B119,84,202207
8420,B120,30,202207
8421,B121,23,202207
8422,B122,29,202207
8423,B123,25,202207
8424,B124,8,202207
8425,B125,13,202207
8426,B126,27,202207
8427,B127,54,202207
8428,B128,23,202207
8429,B129,17,202207
8430,B130,17,202207
8431,B131,17,202207
8432,B132,36,202207
8433,B133,21,202207
8434,B134,16,202207
8435,B135,31,202207
8436,B136,49,202207
8437,B137,73,202207
8438,B138,108,202207
8439,B139,713,202207
8440,B140,862,202207
8441,B141,201,202207
8442,B142,129,202207
8443,B143,49,202207
8444,B146,47,202207
8445,B147,228,202207
8446,B152,374,202207
8447,B153,103,202207
8448,B154,109,202207
8449,B155,68,202207
8450,B156,142,202207
8451,B157,78,202207
8452,B158,707,202207
8453,B159,91,202207
8454,B160,42,202207
8455,B161,40,202207
8456,B162,28,202207
8457,B163,51,202207
8458,B164,37,202207
8459,B165,26,202207
8460,B166,32,202207
8461,B167,116,202207
8462,B168,68,202207
8463,B169,19,202207
8464,B170,9,202207
8465,B171,11,202207
8466,B172,42,202207
8467,B173,18,202207
8468,B174,26,202207
8469,B175,47,202207
8470,B176,0,202207
8471,B177,35,202207
8472,B178,50,202207
8473,B179,0,202207
8474,B180,172,202207
8475,B182,419,202207
8476,B185,23,202207
8477,B186,6,202207
8478,B188,79,202207
8479,B189,25,202207
8480,B190,33,202207
8481,B195,0,202207
8482,B198,26,202207
8483,B199,8,202207
8484,B208,883,202207
8485,B225,174,202207
8486,B254,68,202207
8487,B256,0,202207
8488,B266,26,202207
8489,B267,30,202207
8490,B275,76,202207
8491,B283,0,202207
8492,B288,68,202207
8493,B296,56,202207
8494,B388,29,202207
8495,B390,29,202207
8496,B432,0,202207
8497,B453,45,202207
8498,B462,85,202207
8499,B469,0,202207
8500,B471,125,202207
8501,B478,36,202207
8502,B479,56,202207
8503,B488,151,202207
8504,B490,38,202207
8505,B626,140,202207
8506,B627,1,202207
8507,B694,59,202207
8508,B716,60,202207
8509,B717,0,202207
8510,B725,117,202207
8511,B729,132,202207
8512,B739,53,202207
8513,B740,0,202207
8514,B741,19,202207
8515,B742,174,202207
8516,B743,28,202207
8517,B744,0,202207
8518,B745,90,202207
8519,B746,30,202207
8520,B749,0,202207
8521,B750,2,202207
8522,B752,0,202207
8523,B753,0,202207
8524,B765,134,202207
8525,B766,13,202207
8526,B777,163,202207
8527,B778,0,202207
8528,B779,411,202207
8529,B780,198,202207
8530,B781,0,202207
8531,B782,0,202207
8532,B783,37,202207
8533,B784,0,202207
8534,B785,261,202207
8535,B786,67,202207
8536,B787,205,202207
8537,B788,583,202207
8538,B789,154,202207
8539,B790,453,202207
8540,B791,142,202207
8541,B792,57,202207
8542,B793,0,202207
8543,B794,121,202207
8544,B795,106,202207
8545,B796,19,202207
8546,B797,16,202207
8547,B798,2,202207
8548,B799,3,202207
8549,B800,1,202207
8550,B801,0,202207
8551,B802,65,202207
8552,B806,10,202207
8553,B807,269,202207
8554,B808,0,202207
8555,B809,149,202207
8556,B810,137,202207
8557,B811,47,202207
8558,B812,143,202207
8559,B813,109,202207
8560,B814,240,202207
8561,B815,328,202207
8562,B816,466,202207
8563,B817,0,202207
8564,B818,0,202207
8565,B819,212,202207
8566,B820,0,202207
8567,B821,0,202207
8568,B822,0,202207
8569,B823,267,202207
8570,B824,0,202207
8571,B825,646,202207
8572,B826,0,202207
8573,B827,0,202207
8574,B828,0,202207
8575,B829,0,202207
8576,B830,0,202207
8577,B831,0,202207
8578,B832,0,202207
8579,B833,197,202207
8580,B834,0,202207
8581,B835,245,202207
8582,B836,254,202207
8583,B837,0,202207
8584,B838,0,202207
8585,B844,117,202207
8586,B845,185,202207
8587,B846,151,202207
8588,B849,2,202207
8589,B850,36,202207
8590,B851,0,202207
8591,B918,-379,202207
8592,B919,-15,202207
8593,B920,-431,202207
8594,B924,-301,202207
8595,B925,0,202207
8596,B928,185,202207
8597,B930,0,202207
8598,B931,0,202207
8599,B933,0,202207
8600,B934,0,202207
8601,B935,0,202207
8602,B936,0,202207
8603,B937,0,202207
8604,B938,117,202207
8605,B939,0,202207
8606,B940,0,202207
8607,B941,0,202207
8608,B942,0,202207
8609,B943,0,202207
8610,B944,0,202207
8611,B945,0,202207
8612,B946,98,202207
8613,B950,0,202207
8614,B952,1288,202207
8615,B953,0,202207
8616,B954,664,202207
8617,B956,0,202207
8618,B957,473,202207
8619,B960,397,202207
8620,B961,182,202207
8621,B962,0,202207
8622,B963,411,202207
8623,B964,27,202207
8624,B965,59,202207
8625,B966,78,202207
8626,B967,94,202207
8627,B968,6,202207
8628,B969,8,202207
8629,B970,13,202207
8630,B971,125,202207
8631,B972,42,202207
8632,B973,32,202207
8633,B974,60,202207
8634,B975,42,202207
8635,B976,37,202207
8636,B977,0,202207
8637,B979,95,202207
8638,B980,110,202207
8639,B981,108,202207
8640,B982,34,202207
8641,B983,675,202207
8642,B984,74,202207
8643,B985,276,202207
8644,B986,1060,202207
8645,B987,196,202207
8646,B988,198,202207
8647,B989,700,202207
8648,B990,849,202207
8649,B992,241,202207
8650,B993,454,202207
8651,B994,358,202207
8652,B995,14,202207
8653,B996,29,202207
8654,B997,170,202207
8655,B998,328,202207
8656,B999,0,202207
8657,B1000,201,202207
8658,B1002,0,202207
8659,B1003,0,202207
8660,B1004,0,202207
8661,B1005,256,202207
8662,B1006,0,202207
8663,B1007,571,202207
8664,B1008,618,202207
8665,B1009,0,202207
8666,B1010,0,202207
8667,B1011,0,202207
8668,B1012,325,202207
8669,B1013,0,202207
8670,B1014,2383,202207
8671,B1015,0,202207
8672,B1016,1247,202207
8673,B1017,816,202207
8674,B1018,1130,202207
8675,B1019,0,202207
8676,B1020,0,202207
8677,B1021,0,202207
8678,B1022,1323,202207
8679,B1023,0,202207
8680,B1024,0,202207
8681,B1025,0,202207
8682,B1026,0,202207
8683,B1027,0,202207
8684,B1028,0,202207
8685,B1029,0,202207
8686,B1030,0,202207
8687,B1031,0,202207
8688,B1032,0,202207
8689,B1033,1325,202207
8690,B1034,0,202207
8691,B1035,0,202207
8692,B1036,0,202207
8693,B1037,0,202207
8694,B1038,0,202207
8695,B1039,0,202207
8696,B1040,0,202207
8697,B1041,0,202207
8698,B1042,0,202207
8699,B1043,0,202207
8700,B1044,0,202207
8701,B1045,0,202207
8702,B1046,0,202207
8703,B1047,0,202207
8704,B1048,0,202207
8705,B1049,0,202207
8706,B1050,0,202207
8707,B1051,0,202207
8708,B1052,0,202207
8709,B1053,0,202207
8710,B1054,0,202207
8711,B1055,0,202207
8712,B1056,0,202207
8713,B3,0,202208
8714,B4,23,202208
8715,B5,0,202208
8716,B6,0,202208
8717,B7,19,202208
8718,B8,0,202208
8719,B9,8,202208
8720,B10,3,202208
8721,B11,3,202208
8722,B12,7,202208
8723,B13,0,202208
8724,B14,0,202208
8725,B15,0,202208
8726,B16,0,202208
8727,B17,120,202208
8728,B18,19,202208
8729,B19,116,202208
8730,B20,12,202208
8731,B25,3,202208
8732,B27,6,202208
8733,B30,40,202208
8734,B54,58,202208
8735,B60,21,202208
8736,B63,150,202208
8737,B64,85,202208
8738,B65,9,202208
8739,B66,3,202208
8740,B67,293,202208
8741,B69,57,202208
8742,B70,45,202208
8743,B71,9,202208
8744,B72,0,202208
8745,B73,169,202208
8746,B74,10,202208
8747,B75,0,202208
8748,B76,118,202208
8749,B77,42,202208
8750,B78,18,202208
8751,B81,0,202208
8752,B83,0,202208
8753,B85,175,202208
8754,B86,0,202208
8755,B88,0,202208
8756,B89,0,202208
8757,B90,6,202208
8758,B91,305,202208
8759,B92,354,202208
8760,B93,19,202208
8761,B94,19,202208
8762,B95,0,202208
8763,B96,0,202208
8764,B97,162,202208
8765,B98,836,202208
8766,B99,72,202208
8767,B100,0,202208
8768,B101,0,202208
8769,B102,0,202208
8770,B103,163,202208
8771,B104,0,202208
8772,B105,107,202208
8773,B106,39,202208
8774,B107,72,202208
8775,B108,0,202208
8776,B113,241,202208
8777,B114,311,202208
8778,B115,241,202208
8779,B116,126,202208
8780,B117,75,202208
8781,B118,228,202208
8782,B119,18,202208
8783,B120,68,202208
8784,B121,32,202208
8785,B122,41,202208
8786,B123,35,202208
8787,B124,19,202208
8788,B125,17,202208
8789,B126,21,202208
8790,B127,27,202208
8791,B128,43,202208
8792,B129,32,202208
8793,B130,20,202208
8794,B131,50,202208
8795,B132,24,202208
8796,B133,21,202208
8797,B134,12,202208
8798,B135,11,202208
8799,B136,122,202208
8800,B137,148,202208
8801,B138,112,202208
8802,B139,435,202208
8803,B140,248,202208
8804,B141,132,202208
8805,B142,250,202208
8806,B143,158,202208
8807,B146,26,202208
8808,B147,51,202208
8809,B152,452,202208
8810,B153,66,202208
8811,B154,139,202208
8812,B155,29,202208
8813,B156,48,202208
8814,B157,97,202208
8815,B158,370,202208
8816,B159,317,202208
8817,B160,53,202208
8818,B161,33,202208
8819,B162,28,202208
8820,B163,35,202208
8821,B164,39,202208
8822,B165,25,202208
8823,B166,17,202208
8824,B167,172,202208
8825,B168,58,202208
8826,B169,22,202208
8827,B170,22,202208
8828,B171,31,202208
8829,B172,32,202208
8830,B173,23,202208
8831,B174,42,202208
8832,B175,41,202208
8833,B176,0,202208
8834,B177,128,202208
8835,B178,38,202208
8836,B179,0,202208
8837,B180,390,202208
8838,B182,710,202208
8839,B185,32,202208
8840,B186,4,202208
8841,B188,105,202208
8842,B189,45,202208
8843,B190,49,202208
8844,B195,0,202208
8845,B198,30,202208
8846,B199,31,202208
8847,B208,896,202208
8848,B225,153,202208
8849,B254,82,202208
8850,B256,0,202208
8851,B266,21,202208
8852,B267,3,202208
8853,B275,48,202208
8854,B283,0,202208
8855,B288,8,202208
8856,B296,228,202208
8857,B388,41,202208
8858,B390,116,202208
8859,B432,0,202208
8860,B453,81,202208
8861,B462,55,202208
8862,B469,0,202208
8863,B471,116,202208
8864,B478,52,202208
8865,B479,39,202208
8866,B488,198,202208
8867,B490,22,202208
8868,B626,170,202208
8869,B627,12,202208
8870,B694,46,202208
8871,B716,97,202208
8872,B717,0,202208
8873,B725,124,202208
8874,B729,87,202208
8875,B739,33,202208
8876,B740,0,202208
8877,B741,30,202208
8878,B742,306,202208
8879,B743,55,202208
8880,B744,0,202208
8881,B745,200,202208
8882,B746,138,202208
8883,B749,0,202208
8884,B750,0,202208
8885,B752,0,202208
8886,B753,0,202208
8887,B765,225,202208
8888,B766,4,202208
8889,B777,223,202208
8890,B778,0,202208
8891,B779,463,202208
8892,B780,169,202208
8893,B781,126,202208
8894,B782,0,202208
8895,B783,99,202208
8896,B784,0,202208
8897,B785,356,202208
8898,B786,62,202208
8899,B787,199,202208
8900,B788,213,202208
8901,B789,97,202208
8902,B790,115,202208
8903,B791,25,202208
8904,B792,46,202208
8905,B793,0,202208
8906,B794,151,202208
8907,B795,130,202208
8908,B796,2,202208
8909,B797,6,202208
8910,B798,30,202208
8911,B799,14,202208
8912,B800,3,202208
8913,B801,4,202208
8914,B802,73,202208
8915,B806,6,202208
8916,B807,224,202208
8917,B808,0,202208
8918,B809,50,202208
8919,B810,29,202208
8920,B811,169,202208
8921,B812,19,202208
8922,B813,24,202208
8923,B814,39,202208
8924,B815,32,202208
8925,B816,120,202208
8926,B817,260,202208
8927,B818,41,202208
8928,B819,56,202208
8929,B820,214,202208
8930,B821,90,202208
8931,B822,0,202208
8932,B823,100,202208
8933,B824,43,202208
8934,B825,726,202208
8935,B826,0,202208
8936,B827,0,202208
8937,B828,0,202208
8938,B829,0,202208
8939,B830,0,202208
8940,B831,0,202208
8941,B832,0,202208
8942,B833,208,202208
8943,B834,0,202208
8944,B835,583,202208
8945,B836,238,202208
8946,B837,0,202208
8947,B838,0,202208
8948,B844,186,202208
8949,B845,340,202208
8950,B846,268,202208
8951,B849,7,202208
8952,B850,31,202208
8953,B851,0,202208
8954,B918,10,202208
8955,B919,4,202208
8956,B920,26,202208
8957,B924,33,202208
8958,B925,0,202208
8959,B928,145,202208
8960,B930,316,202208
8961,B931,137,202208
8962,B933,512,202208
8963,B934,194,202208
8964,B935,0,202208
8965,B936,0,202208
8966,B937,0,202208
8967,B938,128,202208
8968,B939,0,202208
8969,B940,0,202208
8970,B941,0,202208
8971,B942,0,202208
8972,B943,0,202208
8973,B944,0,202208
8974,B945,0,202208
8975,B946,323,202208
8976,B950,0,202208
8977,B952,845,202208
8978,B953,83,202208
8979,B954,613,202208
8980,B956,0,202208
8981,B957,435,202208
8982,B960,501,202208
8983,B961,382,202208
8984,B962,0,202208
8985,B963,960,202208
8986,B964,164,202208
8987,B965,133,202208
8988,B966,57,202208
8989,B967,65,202208
8990,B968,25,202208
8991,B969,9,202208
8992,B970,23,202208
8993,B971,9,202208
8994,B972,77,202208
8995,B973,6,202208
8996,B974,15,202208
8997,B975,24,202208
8998,B976,139,202208
8999,B977,0,202208
9000,B979,45,202208
9001,B980,43,202208
9002,B981,9,202208
9003,B982,84,202208
9004,B983,745,202208
9005,B984,61,202208
9006,B985,399,202208
9007,B986,1376,202208
9008,B987,93,202208
9009,B988,74,202208
9010,B989,669,202208
9011,B990,62,202208
9012,B992,319,202208
9013,B993,550,202208
9014,B994,252,202208
9015,B995,14,202208
9016,B996,11,202208
9017,B997,125,202208
9018,B998,279,202208
9019,B999,0,202208
9020,B1000,476,202208
9021,B1002,0,202208
9022,B1003,0,202208
9023,B1004,0,202208
9024,B1005,436,202208
9025,B1006,183,202208
9026,B1007,915,202208
9027,B1008,598,202208
9028,B1009,0,202208
9029,B1010,0,202208
9030,B1011,0,202208
9031,B1012,840,202208
9032,B1013,0,202208
9033,B1014,2028,202208
9034,B1015,0,202208
9035,B1016,1351,202208
9036,B1017,1025,202208
9037,B1018,1733,202208
9038,B1019,0,202208
9039,B1020,0,202208
9040,B1021,0,202208
9041,B1022,2101,202208
9042,B1023,0,202208
9043,B1024,0,202208
9044,B1025,0,202208
9045,B1026,0,202208
9046,B1027,0,202208
9047,B1028,0,202208
9048,B1029,0,202208
9049,B1030,0,202208
9050,B1031,0,202208
9051,B1032,0,202208
9052,B1033,1269,202208
9053,B1034,0,202208
9054,B1035,0,202208
9055,B1036,0,202208
9056,B1037,0,202208
9057,B1038,0,202208
9058,B1039,0,202208
9059,B1040,0,202208
9060,B1041,0,202208
9061,B1042,0,202208
9062,B1043,0,202208
9063,B1044,0,202208
9064,B1045,0,202208
9065,B1046,0,202208
9066,B1047,0,202208
9067,B1048,0,202208
9068,B1049,0,202208
9069,B1050,0,202208
9070,B1051,0,202208
9071,B1052,0,202208
9072,B1053,0,202208
9073,B1054,0,202208
9074,B1055,0,202208
9075,B1056,0,202208
9076,B3,0,202209
9077,B4,16,202209
9078,B5,13,202209
9079,B6,11,202209
9080,B7,23,202209
9081,B8,20,202209
9082,B9,36,202209
9083,B10,8,202209
9084,B11,10,202209
9085,B12,8,202209
9086,B13,0,202209
9087,B14,0,202209
9088,B15,0,202209
9089,B16,0,202209
9090,B17,115,202209
9091,B18,96,202209
9092,B19,87,202209
9093,B20,13,202209
9094,B25,12,202209
9095,B27,19,202209
9096,B30,78,202209
9097,B54,25,202209
9098,B60,21,202209
9099,B63,78,202209
9100,B64,95,202209
9101,B65,15,202209
9102,B66,20,202209
9103,B67,318,202209
9104,B69,39,202209
9105,B70,75,202209
9106,B71,15,202209
9107,B72,11,202209
9108,B73,273,202209
9109,B74,9,202209
9110,B75,0,202209
9111,B76,49,202209
9112,B77,77,202209
9113,B78,10,202209
9114,B81,0,202209
9115,B83,10,202209
9116,B85,241,202209
9117,B86,0,202209
9118,B88,0,202209
9119,B89,0,202209
9120,B90,6,202209
9121,B91,241,202209
9122,B92,203,202209
9123,B93,31,202209
9124,B94,15,202209
9125,B95,0,202209
9126,B96,0,202209
9127,B97,129,202209
9128,B98,999,202209
9129,B99,86,202209
9130,B100,0,202209
9131,B101,0,202209
9132,B102,0,202209
9133,B103,174,202209
9134,B104,0,202209
9135,B105,73,202209
9136,B106,87,202209
9137,B107,51,202209
9138,B108,0,202209
9139,B113,288,202209
9140,B114,263,202209
9141,B115,16,202209
9142,B116,155,202209
9143,B117,96,202209
9144,B118,324,202209
9145,B119,37,202209
9146,B120,39,202209
9147,B121,49,202209
9148,B122,60,202209
9149,B123,80,202209
9150,B124,26,202209
9151,B125,25,202209
9152,B126,40,202209
9153,B127,46,202209
9154,B128,58,202209
9155,B129,57,202209
9156,B130,50,202209
9157,B131,40,202209
9158,B132,17,202209
9159,B133,14,202209
9160,B134,15,202209
9161,B135,26,202209
9162,B136,145,202209
9163,B137,177,202209
9164,B138,169,202209
9165,B139,701,202209
9166,B140,459,202209
9167,B141,128,202209
9168,B142,118,202209
9169,B143,112,202209
9170,B146,49,202209
9171,B147,15,202209
9172,B152,610,202209
9173,B153,55,202209
9174,B154,80,202209
9175,B155,64,202209
9176,B156,92,202209
9177,B157,175,202209
9178,B158,267,202209
9179,B159,174,202209
9180,B160,51,202209
9181,B161,50,202209
9182,B162,70,202209
9183,B163,33,202209
9184,B164,84,202209
9185,B165,19,202209
9186,B166,31,202209
9187,B167,165,202209
9188,B168,86,202209
9189,B169,5,202209
9190,B170,43,202209
9191,B171,46,202209
9192,B172,65,202209
9193,B173,34,202209
9194,B174,20,202209
9195,B175,51,202209
9196,B176,0,202209
9197,B177,273,202209
9198,B178,49,202209
9199,B179,33,202209
9200,B180,385,202209
9201,B182,472,202209
9202,B185,20,202209
9203,B186,4,202209
9204,B188,103,202209
9205,B189,58,202209
9206,B190,56,202209
9207,B195,0,202209
9208,B198,28,202209
9209,B199,20,202209
9210,B208,959,202209
9211,B225,108,202209
9212,B254,142,202209
9213,B256,0,202209
9214,B266,30,202209
9215,B267,1,202209
9216,B275,84,202209
9217,B283,0,202209
9218,B288,24,202209
9219,B296,12,202209
9220,B388,27,202209
9221,B390,65,202209
9222,B432,0,202209
9223,B453,61,202209
9224,B462,38,202209
9225,B469,0,202209
9226,B471,177,202209
9227,B478,119,202209
9228,B479,84,202209
9229,B488,226,202209
9230,B490,52,202209
9231,B626,87,202209
9232,B627,5,202209
9233,B694,73,202209
9234,B716,84,202209
9235,B717,0,202209
9236,B725,107,202209
9237,B729,61,202209
9238,B739,37,202209
9239,B740,0,202209
9240,B741,33,202209
9241,B742,115,202209
9242,B743,67,202209
9243,B744,0,202209
9244,B745,90,202209
9245,B746,18,202209
9246,B749,0,202209
9247,B750,0,202209
9248,B752,0,202209
9249,B753,0,202209
9250,B765,215,202209
9251,B766,7,202209
9252,B777,213,202209
9253,B778,77,202209
9254,B779,377,202209
9255,B780,108,202209
9256,B781,75,202209
9257,B782,0,202209
9258,B783,53,202209
9259,B784,0,202209
9260,B785,198,202209
9261,B786,95,202209
9262,B787,92,202209
9263,B788,45,202209
9264,B789,54,202209
9265,B790,138,202209
9266,B791,41,202209
9267,B792,54,202209
9268,B793,0,202209
9269,B794,83,202209
9270,B795,264,202209
9271,B796,31,202209
9272,B797,26,202209
9273,B798,23,202209
9274,B799,12,202209
9275,B800,1,202209
9276,B801,6,202209
9277,B802,85,202209
9278,B806,6,202209
9279,B807,354,202209
9280,B808,0,202209
9281,B809,54,202209
9282,B810,27,202209
9283,B811,227,202209
9284,B812,17,202209
9285,B813,20,202209
9286,B814,112,202209
9287,B815,21,202209
9288,B816,203,202209
9289,B817,187,202209
9290,B818,62,202209
9291,B819,120,202209
9292,B820,355,202209
9293,B821,122,202209
9294,B822,0,202209
9295,B823,240,202209
9296,B824,60,202209
9297,B825,865,202209
9298,B826,22,202209
9299,B827,211,202209
9300,B828,109,202209
9301,B829,38,202209
9302,B830,15,202209
9303,B831,0,202209
9304,B832,0,202209
9305,B833,164,202209
9306,B834,0,202209
9307,B835,860,202209
9308,B836,159,202209
9309,B837,2,202209
9310,B838,0,202209
9311,B844,161,202209
9312,B845,257,202209
9313,B846,237,202209
9314,B849,3,202209
9315,B850,52,202209
9316,B851,0,202209
9317,B918,0,202209
9318,B919,0,202209
9319,B920,2,202209
9320,B924,0,202209
9321,B925,0,202209
9322,B928,75,202209
9323,B930,305,202209
9324,B931,70,202209
9325,B933,550,202209
9326,B934,104,202209
9327,B935,0,202209
9328,B936,33,202209
9329,B937,0,202209
9330,B938,299,202209
9331,B939,0,202209
9332,B940,0,202209
9333,B941,0,202209
9334,B942,0,202209
9335,B943,0,202209
9336,B944,0,202209
9337,B945,0,202209
9338,B946,270,202209
9339,B950,0,202209
9340,B952,1344,202209
9341,B953,65,202209
9342,B954,649,202209
9343,B956,0,202209
9344,B957,740,202209
9345,B960,731,202209
9346,B961,336,202209
9347,B962,0,202209
9348,B963,556,202209
9349,B964,50,202209
9350,B965,71,202209
9351,B966,112,202209
9352,B967,98,202209
9353,B968,33,202209
9354,B969,18,202209
9355,B970,38,202209
9356,B971,7,202209
9357,B972,15,202209
9358,B973,15,202209
9359,B974,22,202209
9360,B975,25,202209
9361,B976,24,202209
9362,B977,0,202209
9363,B979,55,202209
9364,B980,30,202209
9365,B981,26,202209
9366,B982,61,202209
9367,B983,840,202209
9368,B984,84,202209
9369,B985,504,202209
9370,B986,810,202209
9371,B987,48,202209
9372,B988,98,202209
9373,B989,1143,202209
9374,B990,71,202209
9375,B992,326,202209
9376,B993,785,202209
9377,B994,454,202209
9378,B995,25,202209
9379,B996,31,202209
9380,B997,239,202209
9381,B998,361,202209
9382,B999,0,202209
9383,B1000,486,202209
9384,B1002,0,202209
9385,B1003,0,202209
9386,B1004,0,202209
9387,B1005,495,202209
9388,B1006,396,202209
9389,B1007,1365,202209
9390,B1008,955,202209
9391,B1009,0,202209
9392,B1010,0,202209
9393,B1011,0,202209
9394,B1012,748,202209
9395,B1013,0,202209
9396,B1014,2928,202209
9397,B1015,0,202209
9398,B1016,1710,202209
9399,B1017,1120,202209
9400,B1018,2107,202209
9401,B1019,0,202209
9402,B1020,0,202209
9403,B1021,0,202209
9404,B1022,2250,202209
9405,B1023,0,202209
9406,B1024,0,202209
9407,B1025,0,202209
9408,B1026,0,202209
9409,B1027,0,202209
9410,B1028,0,202209
9411,B1029,0,202209
9412,B1030,0,202209
9413,B1031,0,202209
9414,B1032,62,202209
9415,B1033,1293,202209
9416,B1034,0,202209
9417,B1035,0,202209
9418,B1036,0,202209
9419,B1037,0,202209
9420,B1038,0,202209
9421,B1039,0,202209
9422,B1040,0,202209
9423,B1041,0,202209
9424,B1042,0,202209
9425,B1043,0,202209
9426,B1044,0,202209
9427,B1045,0,202209
9428,B1046,0,202209
9429,B1047,0,202209
9430,B1048,0,202209
9431,B1049,0,202209
9432,B1050,0,202209
9433,B1051,0,202209
9434,B1052,0,202209
9435,B1053,0,202209
9436,B1054,0,202209
9437,B1055,0,202209
9438,B1056,0,202209
9439,B3,0,202210
9440,B4,2,202210
9441,B5,1,202210
9442,B6,1,202210
9443,B7,21,202210
9444,B8,18,202210
9445,B9,19,202210
9446,B10,8,202210
9447,B11,5,202210
9448,B12,13,202210
9449,B13,0,202210
9450,B14,0,202210
9451,B15,0,202210
9452,B16,0,202210
9453,B17,49,202210
9454,B18,23,202210
9455,B19,106,202210
9456,B20,7,202210
9457,B25,4,202210
9458,B27,15,202210
9459,B30,21,202210
9460,B54,10,202210
9461,B60,11,202210
9462,B63,58,202210
9463,B64,30,202210
9464,B65,15,202210
9465,B66,5,202210
9466,B67,133,202210
9467,B69,85,202210
9468,B70,26,202210
9469,B71,16,202210
9470,B72,3,202210
9471,B73,58,202210
9472,B74,6,202210
9473,B75,0,202210
9474,B76,80,202210
9475,B77,43,202210
9476,B78,3,202210
9477,B81,0,202210
9478,B83,5,202210
9479,B85,294,202210
9480,B86,0,202210
9481,B88,0,202210
9482,B89,0,202210
9483,B90,14,202210
9484,B91,261,202210
9485,B92,346,202210
9486,B93,43,202210
9487,B94,18,202210
9488,B95,0,202210
9489,B96,0,202210
9490,B97,200,202210
9491,B98,1351,202210
9492,B99,99,202210
9493,B100,0,202210
9494,B101,0,202210
9495,B102,0,202210
9496,B103,173,202210
9497,B104,0,202210
9498,B105,64,202210
9499,B106,18,202210
9500,B107,69,202210
9501,B108,0,202210
